000100,0
100200,0
200300,0
300400,0
400500,0
500600,0
600700,0
700800,0
800900,0
800900,0
800900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830908,0
830908,0
830908,0
830908,0
830908,0
838908,1
838908,1
838908,1
838908,1
838908,1
838908,1
838918,1
038918,2
138918,2
138918,2
138918,2
138018,2
138018,2
138028,2
038028,3
137024,3
137024,3
137024,3
137024,3
137024,3
137034,3
027034,3
127034,4
220030,4
220030,4
220030,4
220030,4
220030,4
220040,4
020040,3
120040,3
120040,3
120040,3
120040,3
130040,3
130030,3
030030,3
130030,2
231035,2
231035,2
231035,2
231035,2
231035,2
231025,2
031025,0
134025,0
134025,0
134025,0
134025,0
134025,0
134005,0
034005,0
134005,0
234105,0
334005,0
434005,0
534005,0
634005,0
734005,0
804005,0
804105,5
808008,5
808008,5
808008,5
808008,5
808008,5
808058,5
008058,4
108058,4
108058,4
108058,4
108058,4
108058,4
108048,4
008048,4
108048,3
202046,3
202046,3
202046,3
202046,3
202046,3
202036,3
002036,0
102036,0
102036,0
102036,0
132036,0
132036,0
132006,0
032006,2
136006,2
136006,2
136006,2
136006,2
136006,2
136026,2
036026,0
136026,0
136026,0
136026,0
136026,0
136026,0
136006,0
036006,0
136006,0
236006,0
336006,0
436106,5
536006,5
536006,5
536006,5
536006,5
526006,5
526056,5
026056,4
126056,4
126056,4
126056,4
126056,4
126056,4
126046,4
026046,1
128048,1
128048,1
128048,1
128048,1
118048,1
118018,1
018018,0
118018,0
118018,0
118018,0
118018,0
118018,0
118008,0
018008,1
118008,1
118008,1
118008,1
118008,1
118008,1
118018,1
018018,0
138018,0
138018,0
138018,0
138018,0
138018,0
138008,0
038008,1
138008,1
138008,1
138008,1
138008,1
138008,1
138018,1
038018,3
134012,3
134012,3
134012,3
134012,3
134012,3
134032,3
034032,2
134034,2
134034,2
134034,2
134034,2
134034,2
134024,2
034024,2
134024,2
234124,2
334024,0
434024,0
434024,0
434024,0
434024,0
434024,0
434004,0
034004,5
133003,5
133003,5
133003,5
133003,5
133003,5
133053,5
033053,5
133053,5
233053,5
333053,5
433053,5
533053,5
633053,2
733053,2
733053,2
733053,2
733053,2
733053,2
733023,2
033023,5
133023,5
133023,5
133023,5
133023,5
133023,5
