0100,0
0200,0
0300,0
0400,0
0500,0
0600,0
0700,0
0800,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0900,0
0004,0
0104,0
0204,0
0304,0
7404,6
7004,6
7104,6
7204,6
0304,6
0404,6
0564,6
0664,5
0060,5
0060,5
0060,5
0060,5
0060,5
0050,5
0050,3
0050,3
0050,3
0050,3
0050,3
0050,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0140,6
0040,6
0040,6
0140,6
0260,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0240,6
0340,6
0440,6
0540,6
0640,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0540,6
0640,6
0040,6
0040,6
0140,6
0260,6
0360,6
0460,6
0560,6
0660,1
0060,1
0060,1
0060,1
0060,1
0060,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0140,6
0040,6
0160,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0140,6
0240,6
0340,6
0440,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0440,6
0540,6
0640,6
0040,6
0040,6
0160,6
0260,6
0360,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0140,6
0040,6
0140,6
0260,6
0360,6
0460,6
0560,6
0660,1
0060,1
0060,1
0060,1
0060,1
0060,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0240,6
0340,6
0440,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0240,6
0040,6
0040,6
0140,6
0040,6
0160,6
0260,6
0360,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
0040,6
0040,6
0040,6
0040,6
0040,6
0040,6
0060,6
0060,3
0060,3
0060,3
0060,3
0060,3
0060,3
0030,3
0030,1
0030,1
0030,1
0030,1
0030,1
0030,1
0010,1
0010,4
0010,4
0010,4
0010,4
0010,4
0010,4
0040,4
