3037.59 14842.91
3064.78 14460.74
3121.72 14499.63
3121.72 14499.63
2974.9 14401.02
2699.48 14901.1
2699.48 14901.1
2699.48 14901.1
2502.74 14859.02
2295.7 14903.12
2256.48 14288.54
2294.75 15001.7
2635.47 14745.8
2294.75 15001.7
2294.75 15001.7
2231.51 15042.63
2231.51 15042.63
2724.84 14902.52
2649.39 14197.71
2724.84 14902.52
2503.12 14387.98
2728.5 14130.21
3010.2 14864.47
2935.73 14834.5
2656.51 14113.71
2231.51 15042.63
2484.93 14447.1
2441.82 14421.58
2441.82 14421.58
2403.99 14321.25
2445.85 15684.82
2919.19 14863.69
2892.02 15689.48
2724.84 14902.52
2724.84 14902.52
2724.84 14902.52
2959.49 15886.39
2982.3 14803.97
2846.26 14729.53
2499.7 14863.37
3017.9 14255.23
2231.51 15042.63
2231.51 15042.63
2254.37 14285.42
2585.45 14455.42
2533.68 14584.8
2933.59 14375.53
2625.34 15158.43
3143.37 14958.02
2503.16 14863.49
2797.13 14027.61
2677.32 14507.95
2677.32 14507.95
2677.32 14507.95
2533.68 14584.8
2533.68 14584.8
2533.68 14584.8
2682.56 14504.5
2666.98 14621.28
2677.32 14507.95
2787.29 14755.16
2585.43 14556.1
2470.59 14548.42
2997.1 14505.06
2893.46 14871.99
3215.85 14141.87
2986.02 14743.53
2821.36 14435.68
3034.78 14451.3
2696.48 14650.11
2470.59 14548.42
2772.49 14339.76
2432.36 14400.72
2747.16 14423.86
2780.78 14426.61
2893.05 14626.57
3074.56 14484.09
2575.19 14344.67
2851.2 14271.98
2922.14 14396.76
2681.67 14561.5
2487.57 14882.7
2403.99 14321.25
2465.52 14280.93
2496.31 14472.69
3158.3 14569.62
2970.78 14563.12
2712.59 15316.77
2519.24 14018.58
3174.89 14180.23
2994.2 14265.49
2970.78 14563.12
3001.14 14470.72
0 0
2892.02 15689.48
2877.46 14879.6
2955.01 14187.37
3118.85 14470.31
2862.67 14324.87
3128.11 14681.87
3177.18 15085.01
2693.05 15217.12
3203.29 14534.98
2449.6 14222.36
3173.13 14536.39
2756.07 15174.92
2936.91 14605.74
2507.48 14535.91
2497.41 14375.41
0.0 0.0
3043.09 14975.04
2329.02 14665.44
2352.61 14192.38
2875.46 14339.41
3066.03 14252.3
3109.58 14580.89
3187.91 14217.79
2878.82 14378.74
2934.02 14424.31
2879.65 14576.5
2956.34 14273.44
2507.45 14535.91
2596.34 15697.77
2479.27 14785.16
2892.02 15689.48
2892.02 15689.48
2978.93 14307.31
2882.32 14114.67
2798.61 14899.74
2873.57 14587.59
2712.5 14212.98
2550.84 15022.04
2859.04 14755.27
2503.55 15359.68
2944.3 14824.01
2710.22 14383.6
2919.69 14785.34
2892.02 15689.48
3013.57 14302.38
2868.28 14140.81
2534.39 14574.43
2892.02 15689.48
2297.94 14509.08
2349.44 14547.78
2448.97 14819.22
2349.44 14547.78
2599.43 14100.4
2470.28 14988.25
2438.44 14359.51
2449.58 15577.37
2389.4 15508.44
2670.54 15719.53
3029.91 14473.52
3004.64 14501.36
3059.27 14286.86
2618.35 14256.51
2940.36 14354.83
3364.72 14395.01
2501.55 14363.63
2919.49 14618.38
2741.46 14690.35
2595.89 14591.46
2959.85 15484.4
2501.55 14363.63
2898.96 14666.8
2803.52 14295.96
2323.82 14198.98
2652.53 14440.22
3053.74 14505.21
3051.92 14519.48
2944.3 14824.01
2702.17 14953.81
2510.95 14255.13
2510.95 14255.13
3003.66 14486.83
2921.74 14626.6
2833.61 14325.23
3240.21 14290.86
2944.3 14824.01
2944.3 14824.01
2923.07 15968.33
2736.5 15598.39
2905.96 14545.49
2794.54 15811.34
3761.64 15562.28
3502.11 15441.23
2906.33 14477.66
2669.32 15645.45
2919.36 16264.08
2695.13 15582.26
2617.66 15746.39
2941.17 14441.86
2981.33 14321.89
3231.72 14669.39
3003.33 14589.01
2994.2 14265.49
2903.42 14687.11
2663.72 14761.34
2631.44 14067.34
2797.51 14180.81
2652.31 14789.69
2438.44 14359.51
2719.95 14601.68
2709.63 14833.9
2887.89 15499.25
2868.82 14817.93
2600.7 14918.72
2926.13 14910.41
3485.07 14376.21
2955.05 14547.19
2674.14 14660.09
2674.14 14660.09
2959.46 14526.17
2827.81 14230.54
2907.19 14368.74
3011.77 14764.03
2659.83 14526.35
2699.52 15167.76
2914.92 14489.23
2852.24 14478.04
2868.79 14753.48
2577.96 14217.67
2919.09 14635.06
2831.21 14169.55
2884.95 14853.16
2800.64 14525.83
2860.23 14336.14
2782.89 15195.82
3018.02 15443.01
2794.1 15225.77
2951.27 14707.6
2733.57 14905.09
2778.95 14295.54
2844.92 14225.42
3215.67 14281.54
2648.81 14640.31
2673.82 14896.12
2646.29 14794.28
2647.28 14796.54
2860.09 14786.39
2831.59 14650.36
2728.01 14706.4
2677.63 14750.65
2733.05 15051.86
2975.12 14972.85
2822.33 14999.21
2869.14 15037.65
2551.66 14603.69
2869.14 15037.65
2803.45 14716.21
2537.67 14672.62
3037.84 14349.22
3241.35 14648.97
2742.4 14149.53
2869.14 15037.65
2869.14 15037.65
2978.55 14539.81
2869.14 15037.65
2436.71 14704.85
2501.77 14085.28
2460.88 14844.52
3081.26 14725.99
3287.01 14101.71
2752.56 15026.1
3234.19 14538.85
2602.31 14466.74
2641.84 14458.95
2883.22 14810.97
2653.05 14689.85
2860.83 15182.41
2753.23 14451.81
2595.65 14680.59
2595.65 14680.59
2716.31 14259.39
2762.98 14448.04
2605.71 14847.79
2719.73 14553.99
2626.32 14535.48
2598.28 14351.19
2749.39 14643.35
2724.03 14860.01
2757.35 14640.08
2844.77 14623.12
2683.95 15077.21
2624.45 14797.31
2776.14 14692.13
2793.93 14368.52
3206.5 14114.91
2525.41 14524.36
3215.2 14283.71
2832.04 14474.26
2812.12 14617.73
2641.64 14566.27
2674.87 14646.41
2578.25 14520.81
2876.65 14190.07
2654.46 14469.08
2828.47 14191.05
2629.09 14785.59
2680.59 14945.21
3501.35 14906.15
3254.88 14218.68
2654.5 14755.0
2777.27 14767.48
2559.71 14674.82
2577.33 14523.41
2932.82 14656.2
2633.92 14653.02
2633.92 14653.02
2749.12 14638.52
3206.62 15049.45
3047.13 14908.69
2630.02 14188.44
3077.15 14787.32
2686.65 14606.42
2814.39 14761.49
2839.73 14764.26
2727.67 14937.96
2605.06 14599.64
2585.73 14214.36
2603.43 14142.71
2632.65 14748.4
2812.98 14687.86
3077.0 14607.87
2701.86 14407.41
2891.08 14549.16
2744.37 14663.29
3096.47 14078.66
2566.28 14540.51
2675.6 14495.21
2702.34 14706.96
2621.5 15167.98
3218.06 14463.83
3027.74 14966.73
2918.14 15496.89
2626.84 15127.88
2677.02 15155.74
2665.45 15409.23
2673.23 14746.92
2524.33 15118.58
2741.54 14857.97
2898.78 14317.24
2654.95 15143.21
2949.79 14952.62
2917.73 14552.25
2976.1 14573.25
2667.02 14531.36
2731.08 14931.95
2664.49 14686.27
2683.35 14849.87
2674.8 14755.15
2622.3 14346.82
2713.71 14421.19
2501.21 14219.29
2688.57 15079.49
2767.64 14815.19
2654.63 14641.68
2880.38 14791.62
2883.3 14805.94
2910.46 14505.94
3048.02 15081.18
2589.04 14744.21
2661.13 15127.01
2726.26 14178.15
3096.66 14543.42
2754.68 14646.87
2822.1 14153.09
2706.63 14428.4
2706.63 14428.4
2580.8 14978.61
2890.59 14601.22
2820.66 14483.22
2872.38 14708.06
2705.05 14929.57
2703.71 14583.65
3031.69 14337.55
2943.01 14616.01
2916.94 14614.49
2616.88 14595.32
2952.43 14447.12
2704.69 15509.19
2708.16 15209.3
2903.26 14532.35
2716.19 14501.95
2763.76 15071.86
2756.62 14805.78
2739.01 14502.0
2624.91 14872.27
2747.8 14558.36
2738.33 14398.29
2738.36 14398.29
2732.77 14551.77
2541.14 14503.56
2739.19 14902.57
2706.12 14663.23
2859.63 14444.87
2637.89 14570.52
2620.02 14400.21
2792.61 14341.85
2906.12 14615.21
2620.02 14400.21
2774.54 14284.4
