3259.390000000002 13981.380000000001 528
3620.3699999999935 13946.08 625
3377.640000000002 13860.93000000001 604
3562.1400000000035 14151.499999999996 636
3645.0500000000006 14175.520000000011 644
3652.7000000000025 13920.319999999992 677
3772.5900000000015 13924.470000000003 681
3629.5000000000036 13734.990000000002 657
3613.3299999999977 13963.160000000009 631
3659.850000000006 13741.170000000015 631
3612.64 13803.080000000009 648
3740.1699999999987 13857.739999999998 695
3594.659999999998 14089.85000000002 658
3451.7399999999975 13748.72000000001 622
3617.1799999999994 13856.180000000008 634
3765.9900000000002 13778.399999999981 701
3790.570000000001 14449.209999999995 655
3778.840000000002 13866.03999999999 720
3731.780000000003 14113.240000000002 640
3741.7099999999964 14018.350000000004 674
3718.39 14143.079999999987 667
3652.350000000001 14053.549999999996 631
3640.4899999999993 13960.410000000009 612
3658.9299999999976 13940.99 682
3671.13 13800.819999999994 613
3735.040000000002 14011.469999999994 633
3554.339999999998 13894.979999999989 586
3572.429999999998 13826.189999999999 686
3666.8299999999913 13836.849999999997 668
4099.599999999997 13831.769999999993 722
3554.7799999999957 14013.699999999997 617
3725.4800000000005 14013.04000000001 661
3585.1800000000026 13764.169999999995 658
3403.2400000000002 13984.97999999999 565
3491.9299999999994 13935.819999999998 577
3990.48 13838.640000000016 678
3626.410000000003 14126.999999999998 609
3380.689999999999 14181.340000000006 574
3899.770000000001 14144.320000000012 691
3687.069999999999 14013.740000000002 653
3356.6100000000006 13888.009999999995 563
3733.839999999997 13975.630000000003 628
3920.7700000000023 13878.670000000007 723
3590.390000000001 14275.840000000015 601
3364.5600000000013 13849.730000000014 593
3662.3800000000015 14024.940000000002 648
3644.71 14037.62 638
3787.469999999999 14081.699999999984 703
3809.1500000000024 13952.47 651
3702.069999999993 13986.750000000011 669
3465.2800000000016 14021.809999999998 559
3683.5100000000034 13854.259999999995 665
3840.989999999996 13912.88000000001 689
3847.130000000005 14177.479999999994 670
3837.61 13807.60000000001 674
3739.7700000000004 13932.77000000002 632
3374.289999999999 14044.140000000003 549
3415.0600000000027 13949.569999999987 572
3945.22 13973.970000000003 662
3622.4099999999967 14163.220000000001 628
3869.4199999999964 14032.170000000013 700
3728.6399999999967 14036.389999999996 658
3684.590000000001 13927.84 611
3682.0799999999967 13818.27999999999 646
3747.8999999999974 14106.789999999994 662
3631.1099999999974 14118.60000000002 622
3414.060000000005 14134.45000000001 587
3679.1399999999953 13983.530000000002 614
3821.6100000000006 13960.079999999985 691
3649.7699999999963 13904.109999999997 623
3649.069999999999 13992.259999999997 677
3558.860000000002 14008.729999999996 604
3756.0199999999977 13913.469999999996 644
3498.7499999999973 13719.680000000008 589
3434.1599999999958 13901.800000000001 593
3594.1299999999997 14066.139999999987 644
3471.3600000000006 14079.74 594
3619.1099999999956 13760.409999999994 603
3828.7300000000046 13842.640000000003 674
3709.800000000001 14066.879999999996 629
3463.029999999998 14024.620000000004 608
3718.3099999999986 13823.829999999996 647
3464.839999999994 14035.920000000002 573
3749.3600000000006 13984.33999999999 655
3915.0299999999997 13815.939999999984 690
3819.0699999999983 13775.510000000015 651
3643.0100000000016 13973.919999999996 618
3565.960000000004 14059.120000000006 613
3691.390000000003 13872.439999999995 611
3931.989999999997 13739.300000000003 703
3534.2400000000007 14211.839999999997 597
3795.919999999994 13831.919999999993 682
3688.7799999999943 14103.839999999987 672
4020.020000000001 13739.409999999998 696
3687.3700000000003 14057.629999999986 671
3840.7300000000073 13909.039999999992 697
3778.780000000001 13806.119999999992 645
3628.6600000000017 13997.080000000007 643
3686.4699999999957 14040.390000000012 646
3636.25 14043.220000000018 622
3654.6200000000017 13821.160000000007 614
3687.999999999999 13982.210000000006 674
3833.1399999999985 14118.300000000007 686
3481.7199999999984 14008.269999999995 532
3732.4400000000014 13926.299999999983 651
3561.339999999999 13839.940000000006 631
3811.8900000000003 13993.979999999994 658
3856.8499999999985 13809.409999999998 688
3608.4500000000007 13941.040000000026 604
3820.639999999997 13757.760000000006 620
3837.270000000003 14140.000000000013 644
3818.8700000000026 14077.750000000002 670
3853.5600000000027 13999.329999999987 712
3580.7499999999936 13845.940000000006 592
3705.489999999999 13932.980000000012 649
3778.2499999999995 14036.120000000012 680
3660.51 13812.890000000003 642
3843.2099999999996 13776.810000000009 679
3752.5499999999984 13739.319999999992 673
3701.9199999999973 13830.510000000017 625
3820.6200000000013 13756.86000000001 685
3843.9600000000078 13772.339999999997 689
3647.299999999999 14089.199999999995 642
3471.5099999999966 14016.879999999996 626
3583.920000000006 13907.450000000004 620
3755.9600000000005 13982.979999999992 647
3962.629999999999 13861.469999999994 717
3539.819999999995 14201.810000000009 623
3740.670000000003 14070.76000000001 667
3889.1299999999933 13752.419999999996 697
3788.3200000000024 13905.159999999983 714
3900.1700000000023 13756.639999999989 705
3513.2500000000014 13952.639999999992 602
3706.3300000000004 14006.11 619
3801.0700000000033 13848.890000000005 697
3727.370000000001 14026.579999999996 655
3571.279999999998 14345.309999999985 626
3707.729999999998 14014.339999999993 649
3307.630000000002 13937.429999999995 570
3668.3100000000004 13928.739999999989 646
4045.0900000000024 13905.839999999995 680
3628.799999999998 14122.790000000008 664
3681.970000000001 14046.940000000002 604
3904.399999999998 13836.190000000015 685
3575.8199999999997 14042.420000000002 597
3883.6199999999976 13970.860000000013 703
3930.3599999999974 13687.4 674
3667.6100000000033 13764.679999999995 634
3701.610000000001 13922.189999999995 665
3910.6299999999987 13734.989999999998 693
3861.410000000005 13727.129999999996 660
3625.0500000000015 13868.900000000001 604
3801.1900000000046 14013.339999999993 656
3453.799999999999 14037.36000000001 604
3422.7500000000005 13899.010000000006 589
3466.6700000000005 14062.010000000011 588
3829.4299999999994 13750.109999999995 687
3625.5699999999997 13880.440000000002 636
3870.730000000002 13960.509999999977 650
3706.760000000001 14070.939999999995 672
3649.859999999997 14013.899999999998 605
3569.2999999999956 14244.470000000005 602
3754.63 14023.289999999988 655
3576.7499999999995 13887.579999999996 646
3956.9700000000007 13975.090000000011 704
3781.120000000002 13717.300000000003 634
3481.280000000001 13855.65 639
3810.780000000002 13901.939999999995 701
3874.8799999999956 13863.589999999991 715
3711.100000000004 13930.740000000007 653
3696.1999999999975 14003.58 632
3578.530000000006 13828.18000000001 646
3776.360000000003 14097.240000000002 670
3508.2000000000003 13995.53 607
3906.1099999999988 13989.000000000004 670
3728.010000000001 13913.570000000003 619
3728.590000000001 13878.570000000003 656
3990.569999999999 13844.669999999996 717
3829.730000000002 13820.430000000004 669
3525.7200000000007 14057.38 614
3926.2100000000046 13884.779999999993 702
3893.9199999999996 13759.230000000016 699
3499.8399999999965 14003.289999999999 599
3945.969999999997 13805.480000000009 721
3709.479999999999 13903.569999999996 612
3702.1599999999994 14035.98 656
3957.9899999999952 13778.61999999999 723
3956.4299999999976 13831.08000000001 721
4086.849999999997 13870.880000000012 747
3772.529999999998 13939.54 661
3950.1999999999975 13865.800000000014 730
3603.079999999999 13990.970000000005 630
3822.879999999997 14178.320000000002 705
4038.509999999992 13921.63999999999 704
4061.5900000000024 13889.190000000011 755
3558.0400000000004 14016.119999999999 608
3821.3699999999953 14140.170000000006 660
3804.500000000001 14042.769999999999 655
3803.3299999999986 13917.750000000007 655
3851.159999999999 13738.039999999992 652
3648.990000000003 13811.2 646
3975.940000000002 13826.85 687
3734.6899999999973 13774.649999999996 676
3688.999999999997 14096.090000000013 639
3758.3499999999985 14066.699999999984 612
3336.9199999999964 14002.739999999989 578
3554.490000000002 13969.069999999994 587
3177.5899999999965 13837.749999999996 496
3901.640000000002 13776.969999999988 658
3604.0699999999983 14032.430000000006 633
3454.62 14079.559999999987 604
3771.3300000000017 13748.780000000006 673
3774.2300000000027 14209.290000000012 648
3629.7000000000025 13908.729999999998 617
3561.5499999999943 14075.200000000003 594
4035.159999999998 13731.939999999995 750
3759.16 14297.570000000003 700
3904.600000000001 14218.019999999991 683
4020.179999999996 13810.549999999997 729
3904.909999999997 13840.130000000001 666
3722.5000000000014 13970.629999999996 634
3841.2800000000007 13933.619999999994 699
3676.290000000005 14166.829999999993 609
3812.7699999999995 13859.160000000007 670
3560.079999999999 13992.339999999997 635
3583.1100000000015 14300.150000000001 657
3734.5699999999956 13975.310000000016 674
3396.439999999997 14014.48 567
4088.7100000000055 13771.440000000008 724
3756.7100000000005 13944.449999999986 666
3820.329999999997 14096.32 618
3725.0599999999986 13954.639999999998 671
3835.459999999999 13890.550000000014 729
3656.759999999996 14165.83000000001 573
3465.5699999999956 13939.420000000026 591
3772.640000000001 14037.500000000015 674
3904.5900000000024 13866.759999999997 703
3664.7099999999973 13924.710000000005 657
3297.5800000000013 13978.880000000005 560
4060.1799999999976 13929.870000000012 692
3692.4500000000016 13631.889999999996 624
3412.169999999999 14124.46 544
3785.0299999999993 14115.569999999998 700
3546.81 14086.16 593
3914.9999999999995 13768.260000000006 700
3956.8599999999988 14049.879999999983 716
4037.490000000004 13927.530000000004 703
4075.1300000000015 13900.349999999999 743
3897.7600000000034 13869.719999999996 631
3783.100000000003 14026.779999999995 637
4225.610000000003 13882.529999999997 741
3847.430000000001 13992.160000000013 713
3594.9299999999985 14095.34000000001 656
3869.9699999999993 14166.230000000009 754
3856.140000000005 13870.67 688
3603.7299999999987 13884.269999999984 602
3520.2900000000004 14053.109999999995 651
4004.070000000002 13961.730000000007 705
3599.2900000000022 14133.849999999984 649
3739.3099999999995 13924.959999999994 683
3833.0300000000034 13911.749999999993 649
3895.2300000000027 14068.699999999988 706
3711.2200000000007 13894.509999999993 640
3884.2799999999997 13543.190000000006 659
3797.3400000000033 14055.569999999994 655
3898.9500000000003 13900.350000000002 691
3850.320000000003 14090.759999999998 639
3593.7000000000003 13868.430000000004 620
3648.510000000001 13997.100000000006 622
3866.5000000000036 13738.900000000001 659
3593.0300000000057 13950.82 565
4043.4500000000035 13908.690000000011 712
4065.330000000003 14003.17 712
4085.000000000003 13745.520000000013 713
3665.119999999997 14028.84000000001 658
3608.8600000000006 14025.389999999985 575
3720.3399999999983 14003.279999999999 663
3946.3700000000044 14001.19 647
3891.8700000000003 14035.96000000001 651
4192.94 14059.64 717
4130.020000000005 13947.289999999997 706
3943.810000000001 14049.91000000001 686
4062.899999999996 13918.03999999999 697
4029.1400000000003 13983.400000000007 691
3894.0999999999976 14007.560000000007 702
3795.5200000000023 14060.120000000004 657
4072.7099999999987 13734.440000000011 719
4025.290000000003 13911.850000000008 685
3869.2299999999977 13963.129999999992 704
4114.420000000001 13969.140000000009 769
3832.14 14027.569999999996 705
3866.489999999999 13850.059999999992 651
3960.4300000000035 13892.250000000002 654
3821.830000000001 13783.670000000002 629
3952.5399999999995 13955.960000000006 688
4000.67 13904.420000000013 711
3780.9000000000033 13961.789999999995 632
3979.4900000000007 13757.260000000015 689
4040.129999999995 13892.150000000009 710
4047.9200000000046 13797.429999999998 682
4017.060000000003 13920.119999999984 683
4033.0399999999995 14033.970000000007 669
3898.6299999999987 13733.950000000003 614
3925.639999999996 13846.929999999995 662
4043.9099999999994 13790.889999999994 703
3890.599999999998 14004.219999999998 649
4164.810000000002 13963.280000000008 755
3914.4900000000057 13993.11 710
4048.740000000001 13775.22999999999 696
4033.810000000001 13972.860000000008 657
4260.6799999999985 13797.329999999993 741
3763.8599999999974 14001.280000000006 638
3977.1899999999955 13965.57000000001 720
4095.130000000002 13832.340000000013 758
4058.940000000005 13724.810000000007 708
3896.639999999999 13741.819999999987 716
3561.249999999998 13728.200000000008 578
3959.879999999996 13818.899999999998 705
4107.91 13955.820000000002 709
4099.180000000005 13855.60999999999 713
3720.85 14057.869999999994 658
4010.2700000000004 14245.010000000006 679
3911.2200000000003 13855.290000000005 727
4022.5700000000015 13902.65 694
3928.199999999998 14004.449999999999 700
3655.3400000000033 14066.029999999999 590
4403.6900000000005 13773.939999999995 775
3596.1900000000046 14004.299999999997 579
3935.349999999999 14036.410000000007 649
3993.390000000004 14022.87 665
3641.3000000000025 14050.919999999996 621
3778.960000000004 13914.769999999995 677
4095.4699999999957 13995.139999999985 714
3849.9900000000002 14034.479999999989 650
4054.84 13807.080000000009 743
3839.2699999999995 13817.850000000011 667
3909.4599999999955 13961.929999999998 642
3914.9999999999955 13981.58 708
3950.339999999995 14083.749999999989 687
4024.1699999999933 13918.879999999986 699
3731.2300000000055 13791.200000000003 622
3646.500000000004 14026.449999999984 621
3542.2100000000028 13492.250000000007 614
3821.7600000000034 13857.580000000014 660
3832.009999999998 13903.980000000001 668
3872.400000000002 13752.829999999985 669
3725.1800000000017 13829.580000000016 658
3546.979999999998 14024.750000000004 527
4163.819999999998 13730.180000000004 708
3966.2600000000007 13954.439999999995 675
3555.269999999999 13828.609999999999 568
3906.050000000001 13874.870000000003 703
3786.459999999996 13978.030000000006 671
4011.680000000003 13883.709999999997 683
3670.000000000002 13875.930000000011 600
4202.210000000005 13931.090000000011 747
3801.6100000000038 14046.340000000006 644
3835.980000000001 14116.910000000013 684
