100,2
200,2
300,2
400,2
500,2
600,2
720,2
820,4
920,4
920,4
920,4
920,4
920,4
940,4
940,4
940,4
940,4
940,4
940,4
940,4
940,4
940,4
940,2
940,2
940,2
940,2
940,2
940,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
920,2
024,1
924,1
924,1
924,1
024,1
024,1
014,1
014,5
010,5
010,5
010,5
010,5
010,5
050,5
050,4
050,4
050,4
050,4
150,4
050,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
430,4
530,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
740,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
740,3
840,3
940,3
940,3
940,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
740,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
740,3
840,3
940,3
940,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
040,3
040,3
040,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
740,3
040,3
140,3
040,3
040,3
030,3
030,4
030,4
030,4
030,4
030,4
030,4
040,4
040,3
740,3
840,3
940,3
940,3
940,3
930,3
930,0
035,0
035,0
035,0
035,0
035,0
005,0
005,2
005,2
005,2
005,2
005,2
005,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
015,2
015,2
025,2
025,1
025,1
025,1
025,1
025,1
025,1
015,1
015,2
015,2
015,2
015,2
