000000000001,6
000000000001,6
000000000000,6
000000000000,6
000000000000,6
000000000000,6
600000000000,0
600000000000,0
600000000000,0
600000000000,0
600000000000,0
600000000000,0
000000000000,1
000000000000,1
000000000000,1
000000000000,1
000000000000,1
000000000000,1
100000000000,5
100000000001,5
101000000001,5
101000000001,5
101000000000,5
101000000000,5
501000000000,0
501000000000,0
501000000000,0
501000000000,0
501000000000,0
501000000000,0
000000000001,0
000000000001,6
080000000011,6
080000000011,6
080000000011,6
080000000011,6
080000001011,6
681100000011,0
681100000011,0
681100000011,0
681100000011,0
681100000011,0
681100000011,0
080010000011,4
080010100011,4
080010100011,4
080010100011,4
080010100011,4
080010100111,4
481110000011,0
481110000011,0
481110000011,0
481110000011,0
481110001011,0
481110001011,0
080010001111,0
080010001111,3
080010001111,3
080010001111,3
080010011111,3
080011111111,3
080011111111,3
321110111101,0
321110111101,0
321110111101,0
321110111101,0
321110111100,0
321110111100,0
020010111101,0
020011111101,1
020011111101,1
020011111101,1
020011111111,1
020011111111,1
020011111111,1
121011110011,0
121011110011,0
121011110011,0
121011110011,0
121011110011,0
121011110011,0
020011110111,0
020011110111,3
020011110111,3
020011110111,3
020011110111,3
020011111111,3
020011111111,3
321010111101,0
321010111101,0
321110111101,0
321110111101,0
321110111101,0
321110111101,0
020010111111,0
020010111111,2
020010111111,2
020010111111,2
020010111111,2
020010111111,2
020010111111,2
250100111111,0
250100111111,0
250100111111,0
250100111111,0
250100111111,0
250100111111,0
050000111111,0
050000111111,6
050000111111,6
050000111111,6
050000111111,6
050000111111,6
050000111111,6
651100110011,0
651100110011,0
651100110011,0
651100110011,0
651100110011,0
651100110011,0
050000110111,0
050010110111,3
050010110111,3
050011110111,3
050011110111,3
050011110111,3
050011110111,3
351110110101,0
351110110101,0
351110110101,0
351110110101,0
351110110101,0
351110110101,0
050011110111,0
050011110111,4
050011110111,4
050011110111,4
050011110111,4
050011111111,4
050011111111,4
451110011011,0
451110011011,0
451110011011,0
451110011011,0
451110011011,0
451110011011,0
050010111111,0
050010111111,6
050010111111,6
050010111111,6
050010111111,6
050010111111,6
050010111111,6
651100110011,0
651100110011,0
651100110011,0
651101110011,0
651101110011,0
651101110011,0
050001110111,0
050001110111,6
050001110111,6
050001110111,6
050001110111,6
050001110111,6
050001110111,6
651101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
050001110011,2
050001110011,2
050001110011,2
050001110011,2
050001110011,2
050001110011,2
250101110011,0
250101110011,0
250101110011,0
250101111011,0
250101111011,0
250101111011,0
050001111011,0
050001111011,0
050001111011,6
050001111011,6
050001111011,6
050001111111,6
050001111111,6
050001111111,6
650101110011,0
650101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
050001111111,0
050001111111,3
050001111111,3
050001111111,3
050001111111,3
050001111111,3
050001111111,3
351100111101,0
351100111101,0
351100111101,0
351100111101,0
351100111101,0
351100111101,0
050001111111,0
050001111111,3
050001111111,3
050001111111,3
050001111111,3
050001111111,3
050001111111,3
351100111101,0
351100111101,0
351100111101,0
351100111101,0
351100111101,0
351100111101,0
050001111111,0
050001111111,3
050001111111,3
050001111111,3
050001111111,3
050001111111,3
050001111111,3
351100111101,0
351100111101,0
351100111101,0
351100111101,0
351100111101,0
351100111101,0
050000111111,0
050000111111,6
050001111111,6
050001111111,6
050001111111,6
050001111111,6
050001111111,6
651101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
050001110111,0
050001110111,6
050001110111,6
050001110111,6
050001110111,6
050001110111,6
050001110111,6
651101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
651101110011,0
050001110111,0
050001110111,6
050001110111,6
050001110111,6
