000100,0
100200,0
200300,0
300400,0
400500,0
500600,0
600700,0
700800,0
800900,0
800900,0
800900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830900,0
830908,0
830908,0
830908,0
830908,0
830908,0
838908,1
838908,1
838908,1
838908,1
838908,1
838908,1
838918,1
038918,3
138018,3
138018,3
138014,3
130014,3
130014,3
130034,3
030034,0
137034,0
137034,0
137034,0
137034,0
137034,0
137004,0
027004,2
127004,2
127104,2
127204,2
127304,2
127404,2
127524,2
027624,1
128024,1
128024,1
128024,1
128024,1
128024,1
138014,1
038014,6
138014,6
138014,6
138014,6
138014,6
138114,6
138264,6
038364,2
138064,2
138064,2
138064,2
138064,2
138064,2
138024,2
038024,3
135024,3
135024,3
135024,3
135024,3
135024,3
135034,3
035034,4
135035,4
135035,4
135035,4
135035,4
135035,4
135045,4
035045,4
105045,4
205145,4
305045,4
405045,4
505145,5
601041,5
601041,5
601041,5
601041,5
601041,5
601051,5
001051,4
101051,4
101151,4
101051,4
101051,4
101051,4
101041,4
001041,5
101041,5
101041,5
101041,5
101041,5
101041,5
101051,5
001051,4
101051,4
101051,4
101051,4
101051,4
101051,4
101041,4
001041,5
101041,5
101041,5
101041,5
131041,5
131041,5
131051,5
031051,6
131051,6
131051,6
131051,6
131051,6
131051,6
131061,6
031061,2
131061,2
131061,2
131061,2
131061,2
131061,2
131021,2
031021,0
138028,0
138028,0
138028,0
138028,0
128028,0
128008,0
028008,3
126004,3
126004,3
126004,3
126004,3
126004,3
126034,3
026034,6
114034,6
114034,6
114034,6
114034,6
114034,6
114064,6
014064,3
114064,3
114064,3
114064,3
114064,3
114064,3
134034,3
034034,6
134034,6
134034,6
134034,6
134034,6
134034,6
134064,6
034064,1
134064,1
134064,1
134064,1
134064,1
134064,1
134014,1
034014,1
134014,1
234114,1
334014,1
424014,1
524014,1
624014,0
724014,0
724014,0
724014,0
724014,0
724014,0
724004,0
024004,2
124004,2
124104,2
124004,2
124004,2
124004,2
124024,2
024124,2
124024,0
224024,0
224024,0
234024,0
234024,0
234024,0
234004,0
034004,6
134004,6
134004,6
134004,6
134004,6
134004,6
134064,6
034064,1
134064,1
134064,1
134064,1
134064,1
134064,1
134014,1
034014,1
134014,1
234014,6
334014,6
334114,6
